No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
162,bmg2019afec,2019-01-03T19:44:39.663736Z,-2.910504818,119.5244522,3.36380071,MLv,10,13,140.5583458,"Sulawesi, Indonesia",BMKG
163,bmg2019afba,2019-01-03T18:11:46.192584Z,-1.404477119,119.9883347,3.312852073,MLv,21,12,135.7547455,"Sulawesi, Indonesia",BMKG
164,bmg2019aezy,2019-01-03T17:39:32.779097Z,0.4390565157,122.2641144,2.990049624,MLv,88,13,76.25590229,"Minahassa Peninsula, Sulawesi",BMKG
165,bmg2019aewe,2019-01-03T15:45:07.847208Z,1.397408962,125.661644,2.816649338,MLv,10,6,273.1211548,Northern Molucca Sea,BMKG
166,bmg2019aepy,2019-01-03T12:35:59.92058Z,-2.809151649,119.4192276,2.581661385,MLv,10,7,156.2211943,"Sulawesi, Indonesia",BMKG
167,bmg2019aenw,2019-01-03T11:32:30.099143Z,-2.840447426,119.4261475,3.1459461,MLv,10,8,259.5238876,"Sulawesi, Indonesia",BMKG
168,bmg2019aens,2019-01-03T11:27:47.618181Z,-2.93212533,119.4366913,3.219843228,MLv,10,9,148.5664759,"Sulawesi, Indonesia",BMKG
169,bmg2019aenq,2019-01-03T11:25:50.45311Z,-0.4066187143,123.1050034,3.303266215,MLv,60,12,88.29866028,"Minahassa Peninsula, Sulawesi",BMKG
170,bmg2019aecl,2019-01-03T05:46:16.632132Z,-2.850395679,119.5183563,3.152446679,MLv,10,9,146.367836,"Sulawesi, Indonesia",BMKG
171,bmg2019aebp,2019-01-03T05:20:56.70652Z,-1.032034516,123.1507111,3.516092495,MLv,10,8,140.485405,"Sulawesi, Indonesia",BMKG
172,bmg2019adpl,2019-01-02T23:12:47.116801Z,-2.454954863,119.4072266,3.229879819,MLv,13,12,92.79814148,"Sulawesi, Indonesia",BMKG
173,bmg2019acug,2019-01-02T12:30:40.49789Z,-1.377314687,119.8955383,3.325184781,MLv,10,10,147.9391174,"Sulawesi, Indonesia",BMKG
174,bmg2019abor,2019-01-01T20:33:08.938465Z,0.162850827,122.4728928,2.675545868,MLv,140,14,91.16414642,"Minahassa Peninsula, Sulawesi",BMKG
175,bmg2019aboq,2019-01-01T20:31:20.595269Z,-2.952430248,119.4685516,3.067156392,MLv,10,15,144.8551283,"Sulawesi, Indonesia",BMKG
176,bmg2019abfe,2019-01-01T15:45:18.741004Z,-2.24569273,120.8421173,3.005392917,MLv,10,11,98.89663315,"Sulawesi, Indonesia",BMKG
177,bmg2019aavr,2019-01-01T10:57:20.363275Z,-1.644011378,120.3751602,3.548155012,MLv,10,13,105.4076233,"Sulawesi, Indonesia",BMKG
178,bmg2019aauh,2019-01-01T10:15:16.940315Z,0.2272708118,122.4624786,2.796359496,MLv,126,10,79.68606567,"Minahassa Peninsula, Sulawesi",BMKG
179,bmg2019aahz,2019-01-01T04:01:55.303355Z,-2.941495657,119.4257355,2.559152966,MLv,10,7,148.9458666,"Sulawesi, Indonesia",BMKG
180,bmg2019aaby,2019-01-01T00:58:45.213658Z,-0.2445400208,123.1292191,3.767577039,MLv,69,13,78.22764969,"Minahassa Peninsula, Sulawesi",BMKG
181,bmg2019ceph,2019-01-31T23:20:30.100707Z,0.005828306079,119.5853653,3.713219472,MLv,12,11,148.1485977,"Minahassa Peninsula, Sulawesi",BMKG
182,bmg2019cekz,2019-01-31T21:09:49.718446Z,0.9792280197,125.4725494,3.098473544,MLv,32,13,63.10475159,Northern Molucca Sea,BMKG
183,bmg2019cehj,2019-01-31T19:20:27.709449Z,-1.524178386,120.0797043,3.159895234,MLv,10,14,87.61637878,"Sulawesi, Indonesia",BMKG
184,bmg2019cefu,2019-01-31T18:31:50.823646Z,-2.112061739,121.1858673,3.097177493,MLv,10,14,85.8728714,"Sulawesi, Indonesia",BMKG
185,bmg2019ceew,2019-01-31T18:03:59.658277Z,-0.217328459,122.6654282,2.462691054,MLv,26,11,69.14122009,"Minahassa Peninsula, Sulawesi",BMKG
186,bmg2019cdcr,2019-01-31T03:49:18.35637Z,-2.793171883,119.5133591,3.094471856,MLv,10,7,149.4285755,"Sulawesi, Indonesia",BMKG
187,bmg2019cdaj,2019-01-31T02:39:41.899737Z,0.9985602498,124.0136185,3.838736644,MLv,10,10,117.5161247,"Minahassa Peninsula, Sulawesi",BMKG
188,bmg2019ccws,2019-01-31T00:48:44.360567Z,-2.960651636,119.5337982,3.183986089,MLv,10,9,139.4228172,"Sulawesi, Indonesia",BMKG
189,bmg2019efoz,2019-03-01T23:23:08.959399Z,-0.2143050879,125.0176926,4.507623336,MLv,10,31,60.78529358,Southern Molucca Sea,BMKG
190,bmg2019efla,2019-03-01T21:23:19.262139Z,-2.167128563,120.9344788,2.955372598,MLv,10,12,101.5477829,"Sulawesi, Indonesia",BMKG
191,bmg2019eejj,2019-03-01T07:24:47.807702Z,0.5914658308,121.7333908,3.404843334,MLv,95,13,119.5415993,"Minahassa Peninsula, Sulawesi",BMKG
192,bmg2019edzy,2019-03-01T02:39:44.105759Z,-2.871686459,119.4132462,2.503510514,MLv,13,7,254.5262756,"Sulawesi, Indonesia",BMKG
193,bmg2019edks,2019-02-28T18:57:53.593545Z,-0.2389862835,123.4816666,2.94304831,MLv,141,9,96.88636017,"Minahassa Peninsula, Sulawesi",BMKG
194,bmg2019ecjw,2019-02-28T05:23:44.471321Z,-0.1038825288,122.5695953,2.915345053,MLv,107,8,99.63529968,"Minahassa Peninsula, Sulawesi",BMKG
195,bmg2019ebts,2019-02-27T21:13:52.133853Z,-2.764779806,119.3659592,2.489220671,MLv,10,6,269.9975281,"Sulawesi, Indonesia",BMKG
196,bmg2019ebmq,2019-02-27T17:40:09.079221Z,-1.476612806,123.7248001,4.395175152,MLv,23,37,54.00863647,"Sulawesi, Indonesia",BMKG
197,bmg2019ebhy,2019-02-27T15:17:33.267564Z,-3.877442598,122.6525192,3.459826185,MLv,11,15,95.58918381,"Sulawesi, Indonesia",BMKG
198,bmg2019ebhr,2019-02-27T15:09:19.789302Z,-2.807564974,119.4681168,2.579273984,MLv,10,8,265.2413712,"Sulawesi, Indonesia",BMKG
199,bmg2019eazs,2019-02-27T11:08:11.509993Z,-4.131995678,121.6498413,2.161764195,MLv,10,5,207.7569809,"Sulawesi, Indonesia",BMKG
200,bmg2019eawd,2019-02-27T09:20:00.594477Z,-3.998292446,122.5878754,3.27006998,MLv,10,8,143.0178299,"Sulawesi, Indonesia",BMKG
201,bmg2019eatc,2019-02-27T07:47:12.651839Z,1.036376119,125.29702,3.981288987,MLv,68,14,74.78363037,Northern Molucca Sea,BMKG
202,bmg2019eapp,2019-02-27T06:01:40.576229Z,-1.924384356,121.2094269,3.393510653,MLv,14,14,84.43458176,"Sulawesi, Indonesia",BMKG
203,bmg2019dziw,2019-02-26T13:28:38.219065Z,-1.897675872,124.2696381,4.291322509,MLv,10,13,103.5258179,Southern Molucca Sea,BMKG
204,bmg2019dzek,2019-02-26T11:13:39.276442Z,0.2299772799,122.103157,3.284382544,MLv,165,10,101.6761475,"Minahassa Peninsula, Sulawesi",BMKG
205,bmg2019dydw,2019-02-25T21:49:14.590278Z,-2.779696226,119.4878311,2.493803998,MLv,10,11,152.0135078,"Sulawesi, Indonesia",BMKG
206,bmg2019dydn,2019-02-25T21:39:16.397093Z,-2.854277372,119.4064407,2.61232191,MLv,10,12,155.1548271,"Sulawesi, Indonesia",BMKG
207,bmg2019dyaq,2019-02-25T20:11:18.427602Z,-5.303227425,122.7752151,3.414748093,MLv,24,18,102.6503944,"Sulawesi, Indonesia",BMKG
208,bmg2019dxwv,2019-02-25T18:16:33.071468Z,-2.893442392,119.3554688,2.789372806,MLv,12,15,157.6096859,"Sulawesi, Indonesia",BMKG
209,bmg2019dxuu,2019-02-25T17:13:57.717098Z,-0.8663855791,119.9604111,2.601076504,MLv,17,10,198.9569607,"Minahassa Peninsula, Sulawesi",BMKG
210,bmg2019dxtf,2019-02-25T16:26:54.712916Z,0.4120775461,123.521286,3.302354606,MLv,248,19,107.3982716,"Minahassa Peninsula, Sulawesi",BMKG
211,bmg2019dxqs,2019-02-25T15:11:15.356672Z,-5.585798264,121.8465958,2.313670336,MLv,10,7,165.2827988,"Sulawesi, Indonesia",BMKG
212,bmg2019dxph,2019-02-25T14:28:07.074022Z,-2.883382082,119.4238358,3.045117489,MLv,10,13,152.2360029,"Sulawesi, Indonesia",BMKG
213,bmg2019dxiy,2019-02-25T11:15:14.645502Z,-3.050943613,119.4530869,2.367090751,MLv,10,11,76.87879944,"Sulawesi, Indonesia",BMKG
214,bmg2019dwrt,2019-02-25T02:34:33.594174Z,-2.637940645,121.6473923,3.399588975,MLv,10,17,61.09620667,"Sulawesi, Indonesia",BMKG
215,bmg2019dvtj,2019-02-24T14:15:20.686749Z,0.4943457544,122.2728729,3.664679874,MLv,70,17,90.41849899,"Minahassa Peninsula, Sulawesi",BMKG
216,bmg2019dvrw,2019-02-24T13:29:33.30529Z,0.5076339841,122.2234879,5.479502308,mb,101,182,19.1473217,"Minahassa Peninsula, Sulawesi",BMKG
217,bmg2019dtwx,2019-02-23T13:46:18.136292Z,-2.170631409,120.878952,3.098004666,MLv,10,10,152.4745407,"Sulawesi, Indonesia",BMKG
218,bmg2019dtwp,2019-02-23T13:37:04.099997Z,-3.747624397,119.3800659,1.815873351,MLv,10,5,228.5344162,"Sulawesi, Indonesia",BMKG
219,bmg2019dtsi,2019-02-23T11:27:31.912714Z,-2.946618319,122.5801926,3.577289099,MLv,11,20,102.3630447,"Sulawesi, Indonesia",BMKG
220,bmg2019dtqq,2019-02-23T10:35:19.828836Z,-0.6325944066,123.3516541,3.627680603,MLv,10,22,67.78049469,"Minahassa Peninsula, Sulawesi",BMKG
221,bmg2019dtgq,2019-02-23T05:32:57.805838Z,-2.863861322,119.5173035,2.043324857,MLv,10,7,257.3316193,"Sulawesi, Indonesia",BMKG
222,bmg2019dswz,2019-02-23T00:40:12.861111Z,0.3474857211,122.5617828,3.879398567,MLv,92,15,102.4807434,"Minahassa Peninsula, Sulawesi",BMKG
223,bmg2019dsfp,2019-02-22T15:52:27.613955Z,-3.448755264,118.9766235,2.200546464,MLv,16,9,194.5374069,"Sulawesi, Indonesia",BMKG
224,bmg2019driy,2019-02-22T04:26:13.951825Z,-4.120049,121.720047,2.610167755,MLv,10,8,165.3549118,"Sulawesi, Indonesia",BMKG
225,bmg2019dppm,2019-02-21T05:28:13.137643Z,-2.697455645,119.3959656,2.483784184,MLv,13,6,278.2362671,"Sulawesi, Indonesia",BMKG
226,bmg2019dpid,2019-02-21T01:44:54.05047Z,-1.436672211,120.0303726,3.787922367,MLv,10,10,131.3352814,"Sulawesi, Indonesia",BMKG
227,bmg2019dord,2019-02-20T17:09:48.838954Z,-1.439159632,120.1336517,3.803466508,MLv,10,20,120.0301819,"Sulawesi, Indonesia",BMKG
228,bmg2019doqz,2019-02-20T17:04:51.130726Z,-1.453672051,120.1509933,4.096093446,MLv,10,25,64.76731873,"Sulawesi, Indonesia",BMKG
229,bmg2019doqu,2019-02-20T16:59:41.686631Z,-1.356788039,119.6921539,3.337311159,MLv,27,13,188.672648,"Sulawesi, Indonesia",BMKG
230,bmg2019door,2019-02-20T15:55:34.655316Z,-1.431153893,120.0768204,3.947397454,MLv,10,19,125.8713074,"Sulawesi, Indonesia",BMKG
231,bmg2019doon,2019-02-20T15:50:32.675715Z,-1.447545648,120.1384735,4.031728256,MLv,10,13,119.815506,"Sulawesi, Indonesia",BMKG
232,bmg2019doiy,2019-02-20T13:01:18.474926Z,0.1454302371,119.4303055,3.538071097,MLv,10,11,241.6101685,"Minahassa Peninsula, Sulawesi",BMKG
233,bmg2019doir,2019-02-20T12:53:36.612106Z,-0.1539140493,123.5277481,3.977313812,MLv,80,22,77.69152451,"Minahassa Peninsula, Sulawesi",BMKG
234,bmg2019dohy,2019-02-20T12:31:06.100329Z,0.08182874322,123.8661194,3.263846295,MLv,63,6,193.9787292,"Minahassa Peninsula, Sulawesi",BMKG
235,bmg2019doeg,2019-02-20T10:39:59.546106Z,-1.456189871,120.0862503,3.019890209,MLv,10,8,125.5462952,"Sulawesi, Indonesia",BMKG
236,bmg2019dnmw,2019-02-20T01:52:17.919432Z,0.06815833598,119.5065231,4.501163712,MLv,10,32,91.32635498,"Minahassa Peninsula, Sulawesi",BMKG
237,bmg2019dngy,2019-02-19T22:52:39.543562Z,-2.817398787,119.5081787,2.567067054,MLv,11,12,81.99639893,"Sulawesi, Indonesia",BMKG
238,bmg2019dmpt,2019-02-19T14:11:31.735661Z,-2.336325645,120.8841019,3.45615724,MLv,10,16,87.12353516,"Sulawesi, Indonesia",BMKG
239,bmg2019dmmh,2019-02-19T12:26:34.37188Z,-2.947093725,119.7183304,3.427483293,MLv,10,16,127.7968159,"Sulawesi, Indonesia",BMKG
240,bmg2019dmme,2019-02-19T12:22:50.742816Z,-2.832472324,119.7592926,2.371917249,MLv,10,7,292.4756317,"Sulawesi, Indonesia",BMKG
241,bmg2019dlry,2019-02-19T02:10:10.381717Z,-2.152112484,120.7288437,3.686072952,MLv,10,14,96.79758835,"Sulawesi, Indonesia",BMKG
242,bmg2019dlqf,2019-02-19T01:17:52.361375Z,-1.615409136,120.1789703,3.085761658,MLv,11,16,120.1414948,"Sulawesi, Indonesia",BMKG
243,bmg2019dkzz,2019-02-18T17:05:01.631492Z,-1.478500485,119.9404984,3.576526927,MLv,13,15,72.76647949,"Sulawesi, Indonesia",BMKG
244,bmg2019djyr,2019-02-18T03:17:47.662836Z,-2.966800928,119.4858093,4.183058041,MLv,10,16,140.1186595,"Sulawesi, Indonesia",BMKG
245,bmg2019djpn,2019-02-17T22:40:40.235263Z,-4.153570175,121.3701859,4.529780361,MLv,10,40,29.19018555,"Sulawesi, Indonesia",BMKG
246,bmg2019djoz,2019-02-17T22:23:37.611856Z,-0.2209411412,124.4745026,4.877170022,MLv,10,43,44.49988365,Southern Molucca Sea,BMKG
247,bmg2019diyc,2019-02-17T13:51:36.297195Z,0.6227958202,122.3667526,3.52584946,MLv,69,14,128.2859001,"Minahassa Peninsula, Sulawesi",BMKG
248,bmg2019dhtv,2019-02-16T22:34:57.737807Z,-0.2479761839,122.8152771,3.375276521,MLv,127,12,105.4838867,"Minahassa Peninsula, Sulawesi",BMKG
249,bmg2019dhtj,2019-02-16T22:20:03.042862Z,-1.408179402,119.978508,3.615635574,MLv,10,17,137.0832367,"Sulawesi, Indonesia",BMKG
250,bmg2019dhjl,2019-02-16T17:20:14.377913Z,-4.503802776,122.2501144,2.691335684,MLv,16,11,127.7634468,"Sulawesi, Indonesia",BMKG
251,bmg2019dgvk,2019-02-16T10:14:34.59498Z,-0.5113526583,120.736412,2.859608563,MLv,10,7,201.6453934,"Minahassa Peninsula, Sulawesi",BMKG
252,bmg2019dgqu,2019-02-16T07:54:19.704613Z,1.738851428,122.2201157,3.299650102,MLv,10,10,186.0850906,"Minahassa Peninsula, Sulawesi",BMKG
253,bmg2019dgmx,2019-02-16T05:56:32.254549Z,-0.1072156355,123.1287308,3.506274966,MLv,147,11,86.53863525,"Minahassa Peninsula, Sulawesi",BMKG
254,bmg2019dgim,2019-02-16T03:42:40.858428Z,-0.5394974351,124.5679779,3.559409212,MLv,33,14,117.874527,Southern Molucca Sea,BMKG
255,bmg2019dfcb,2019-02-15T11:20:09.108337Z,-1.427577853,119.9583817,3.531895013,MLv,27,16,70.87402344,"Sulawesi, Indonesia",BMKG
256,bmg2019dext,2019-02-15T09:09:05.70815Z,-0.5465762019,120.2054367,3.219192953,MLv,12,14,175.5816822,"Minahassa Peninsula, Sulawesi",BMKG
257,bmg2019deut,2019-02-15T07:37:59.053495Z,-2.793804884,119.3916473,3.400041186,MLv,10,12,225.9641647,"Sulawesi, Indonesia",BMKG
258,bmg2019demf,2019-02-15T03:19:32.512759Z,-2.846633911,119.4822388,2.926436345,MLv,10,10,149.3488216,"Sulawesi, Indonesia",BMKG
259,bmg2019dely,2019-02-15T03:10:39.051889Z,-0.2845793068,122.6272583,4.346146159,MLv,58,35,49.3928833,"Minahassa Peninsula, Sulawesi",BMKG
260,bmg2019ddwj,2019-02-14T19:18:55.627628Z,-4.231547832,119.6384964,1.979611989,MLv,25,7,119.7543602,"Sulawesi, Indonesia",BMKG
261,bmg2019ddve,2019-02-14T18:42:25.400059Z,-4.308790207,119.7928085,2.087971104,MLv,10,12,172.6974335,"Sulawesi, Indonesia",BMKG
262,bmg2019dcpb,2019-02-14T02:29:10.497208Z,-2.896573067,119.5397568,2.599425102,MLv,10,9,208.7623215,"Sulawesi, Indonesia",BMKG
263,bmg2019dchi,2019-02-13T22:34:19.209396Z,-2.854283333,119.4804916,2.110412658,MLv,24,8,215.7864532,"Sulawesi, Indonesia",BMKG
264,bmg2019dcam,2019-02-13T19:07:50.361169Z,1.867141366,124.0897217,3.556209593,MLv,37,16,153.1579742,"Minahassa Peninsula, Sulawesi",BMKG
265,bmg2019dbzx,2019-02-13T18:49:32.009101Z,-0.622007668,120.9139099,2.729540176,MLv,10,8,107.0540237,"Minahassa Peninsula, Sulawesi",BMKG
266,bmg2019dbxb,2019-02-13T17:23:04.828173Z,-2.744587421,119.4223938,2.437337166,MLv,17,9,158.7850895,"Sulawesi, Indonesia",BMKG
267,bmg2019dbvs,2019-02-13T16:42:26.993336Z,-2.335825443,120.9314117,2.803071627,MLv,11,9,168.5292015,"Sulawesi, Indonesia",BMKG
268,bmg2019dbkr,2019-02-13T11:08:06.136844Z,-0.3283777237,123.0485535,4.23316241,MLv,67,21,100.2507858,"Minahassa Peninsula, Sulawesi",BMKG
269,bmg2019dbdl,2019-02-13T07:28:57.485268Z,0.1362012476,122.2217712,2.752922403,MLv,104,7,149.0997162,"Minahassa Peninsula, Sulawesi",BMKG
270,bmg2019daxd,2019-02-13T04:18:13.382166Z,-1.543646216,120.0904694,3.396087869,MLv,10,8,147.8757324,"Sulawesi, Indonesia",BMKG
271,bmg2019czqe,2019-02-12T11:38:34.910812Z,0.07222113013,122.9437714,3.051952884,MLv,22,8,124.5500336,"Minahassa Peninsula, Sulawesi",BMKG
272,bmg2019czha,2019-02-12T07:01:10.1899Z,-0.3498512208,121.6114807,3.656691966,MLv,10,15,91.09375572,"Minahassa Peninsula, Sulawesi",BMKG
273,bmg2019cypp,2019-02-11T22:12:27.942474Z,-2.92621088,119.4449463,3.487004148,MLv,10,12,148.2190018,"Sulawesi, Indonesia",BMKG
274,bmg2019cypd,2019-02-11T21:59:20.444794Z,2.126057625,121.0492401,4.41372912,MLv,10,13,111.3998108,Celebes Sea,BMKG
275,bmg2019cyiv,2019-02-11T18:47:19.129052Z,-0.5842968225,119.7169342,2.931679116,MLv,10,6,214.6907082,"Minahassa Peninsula, Sulawesi",BMKG
276,bmg2019cyhz,2019-02-11T18:22:12.109387Z,-0.001819168217,123.1212692,2.795473434,MLv,13,10,142.3843002,"Minahassa Peninsula, Sulawesi",BMKG
277,bmg2019cyhk,2019-02-11T18:05:06.597429Z,-2.737766266,119.493515,2.663505946,MLv,14,8,153.373436,"Sulawesi, Indonesia",BMKG
278,bmg2019cxun,2019-02-11T11:33:56.339598Z,0.3629727364,121.4272461,3.074025941,MLv,29,6,118.5148239,"Minahassa Peninsula, Sulawesi",BMKG
279,bmg2019cxmc,2019-02-11T07:18:39.680551Z,-2.784884453,119.4101257,3.255270164,MLv,10,9,109.474803,"Sulawesi, Indonesia",BMKG
280,bmg2019cxhi,2019-02-11T04:54:34.89459Z,-2.832776546,119.4182053,2.559964042,MLv,15,7,155.2046156,"Sulawesi, Indonesia",BMKG
281,bmg2019cxgw,2019-02-11T04:40:07.280479Z,-2.869285583,119.4614105,2.597557445,MLv,10,8,149.883667,"Sulawesi, Indonesia",BMKG
282,bmg2019cxeq,2019-02-11T03:31:49.43795Z,1.800195813,123.4411621,3.657889858,MLv,10,10,160.1096573,"Minahassa Peninsula, Sulawesi",BMKG
283,bmg2019cvrz,2019-02-10T08:00:19.633812Z,-1.044830918,119.8014984,3.20456573,MLv,10,8,102.2610931,"Sulawesi, Indonesia",BMKG
284,bmg2019cuit,2019-02-09T14:12:24.312874Z,-0.06865435094,123.8817825,3.300749431,MLv,136,10,95.60440826,"Minahassa Peninsula, Sulawesi",BMKG
285,bmg2019cudb,2019-02-09T11:20:21.150528Z,-1.452011466,119.8956146,3.494148344,MLv,10,8,107.4780273,"Sulawesi, Indonesia",BMKG
286,bmg2019ctbt,2019-02-08T21:32:16.391674Z,-1.500921965,120.0474319,3.141513411,MLv,10,14,66.45405579,"Sulawesi, Indonesia",BMKG
287,bmg2019ctbl,2019-02-08T21:22:49.713791Z,-1.472793102,120.1420441,3.448193281,MLv,10,19,65.06225586,"Sulawesi, Indonesia",BMKG
288,bmg2019ctai,2019-02-08T20:49:07.214904Z,-2.8791008,119.5045853,2.287106496,MLv,10,7,212.2885895,"Sulawesi, Indonesia",BMKG
289,bmg2019csby,2019-02-08T08:30:18.084316Z,-2.953284025,119.4752731,2.047272602,MLv,10,5,207.5901871,"Sulawesi, Indonesia",BMKG
290,bmg2019crku,2019-02-07T23:49:27.148666Z,-1.478833556,120.0868073,3.062577771,MLv,10,10,146.5329895,"Sulawesi, Indonesia",BMKG
291,bmg2019crdu,2019-02-07T20:18:13.812341Z,-2.816524506,119.5001984,2.497325266,MLv,10,8,149.3766346,"Sulawesi, Indonesia",BMKG
292,bmg2019crbx,2019-02-07T19:20:45.870103Z,-2.763243675,119.4645996,2.498211429,MLv,14,7,172.8062897,"Sulawesi, Indonesia",BMKG
293,bmg2019crbw,2019-02-07T19:19:40.339479Z,-1.869839668,119.4354401,2.820157863,MLv,10,9,184.9380722,"Sulawesi, Indonesia",BMKG
294,bmg2019cqud,2019-02-07T15:24:37.582671Z,-2.677390575,119.5487976,2.302509449,MLv,21,6,285.828476,"Sulawesi, Indonesia",BMKG
295,bmg2019cqtn,2019-02-07T15:06:51.922867Z,-2.834350109,119.4611816,2.69369826,MLv,10,9,151.6149979,"Sulawesi, Indonesia",BMKG
296,bmg2019cqrb,2019-02-07T13:52:10.451788Z,-0.7172164321,120.8419342,2.267832403,MLv,10,7,179.2406311,"Minahassa Peninsula, Sulawesi",BMKG
297,bmg2019cqpw,2019-02-07T13:16:08.739209Z,1.06646049,123.8892441,3.745665246,MLv,269,26,89.1264534,"Minahassa Peninsula, Sulawesi",BMKG
298,bmg2019cqmt,2019-02-07T11:41:49.230978Z,-0.06138555706,123.3546906,3.470690991,MLv,134,14,88.1970253,"Minahassa Peninsula, Sulawesi",BMKG
299,bmg2019cqlx,2019-02-07T11:15:48.348139Z,-2.879303694,119.4626389,2.488288056,MLv,10,7,253.3199768,"Sulawesi, Indonesia",BMKG
300,bmg2019cpyw,2019-02-07T04:40:49.629409Z,-2.364093542,119.9249573,2.614617159,MLv,28,8,238.1789169,"Sulawesi, Indonesia",BMKG
301,bmg2019cpws,2019-02-07T03:35:23.706554Z,0.1450107545,121.7266159,3.139587035,MLv,85,7,131.2033081,"Minahassa Peninsula, Sulawesi",BMKG
302,bmg2019cpls,2019-02-06T22:01:35.721914Z,-0.3274278641,122.9406891,3.17321976,MLv,10,9,170.7118149,"Minahassa Peninsula, Sulawesi",BMKG
303,bmg2019cpid,2019-02-06T20:13:41.787534Z,-1.582329869,120.1893921,3.634828505,MLv,10,18,118.5941467,"Sulawesi, Indonesia",BMKG
304,bmg2019cpeh,2019-02-06T18:16:33.685588Z,-2.993061781,119.4408035,3.34388681,MLv,10,13,144.6690845,"Sulawesi, Indonesia",BMKG
305,bmg2019copd,2019-02-06T10:37:30.469462Z,-0.1527887881,122.5006714,3.92708687,MLv,10,18,77.62336731,"Minahassa Peninsula, Sulawesi",BMKG
306,bmg2019coms,2019-02-06T09:23:34.523438Z,-0.02070941776,122.9149933,3.070581929,MLv,18,7,216.7715912,"Minahassa Peninsula, Sulawesi",BMKG
307,bmg2019cogo,2019-02-06T06:16:55.433218Z,-2.946817398,119.5196686,3.589657566,MLv,10,8,141.2452507,"Sulawesi, Indonesia",BMKG
308,bmg2019coey,2019-02-06T05:28:03.060855Z,0.5801564455,122.1128616,2.606652304,MLv,90,8,125.8560543,"Minahassa Peninsula, Sulawesi",BMKG
309,bmg2019codl,2019-02-06T04:43:06.947652Z,-1.432094216,120.1028671,3.332732975,MLv,10,9,142.9941101,"Sulawesi, Indonesia",BMKG
310,bmg2019cnwe,2019-02-06T01:02:39.807192Z,-0.6333625913,123.2598801,4.258918368,MLv,10,26,81.07791138,"Minahassa Peninsula, Sulawesi",BMKG
311,bmg2019cntv,2019-02-05T23:51:51.182575Z,-2.771188736,119.395256,2.623307307,MLv,10,7,269.2643204,"Sulawesi, Indonesia",BMKG
312,bmg2019cnsj,2019-02-05T23:06:42.759067Z,-2.918032646,119.4947357,3.249176283,MLv,10,9,144.718235,"Sulawesi, Indonesia",BMKG
313,bmg2019cnnj,2019-02-05T20:35:14.551118Z,-0.3633394241,123.042572,4.661682388,MLv,45,34,84.33335495,"Minahassa Peninsula, Sulawesi",BMKG
314,bmg2019cnmz,2019-02-05T20:24:20.62224Z,-1.420082688,120.0513153,4.045201998,MLv,10,12,96.78848267,"Sulawesi, Indonesia",BMKG
315,bmg2019cnfs,2019-02-05T16:43:27.202861Z,-2.828269482,119.5147171,3.339314596,MLv,10,8,97.20013046,"Sulawesi, Indonesia",BMKG
316,bmg2019cnfn,2019-02-05T16:38:02.511588Z,-2.750623226,119.425087,2.739956537,MLv,13,7,256.3462219,"Sulawesi, Indonesia",BMKG
317,bmg2019cmzu,2019-02-05T13:44:12.672964Z,1.612265468,122.0795364,3.06952703,MLv,10,9,170.0275879,"Minahassa Peninsula, Sulawesi",BMKG
318,bmg2019cmzh,2019-02-05T13:28:27.772347Z,-2.738703489,119.5002136,2.666255288,MLv,12,7,265.9499588,"Sulawesi, Indonesia",BMKG
319,bmg2019cmyh,2019-02-05T12:58:10.028953Z,-0.301412791,125.1150436,3.929238658,MLv,10,20,61.12080383,Southern Molucca Sea,BMKG
320,bmg2019cmxu,2019-02-05T12:43:10.839391Z,-0.6097522974,119.8000412,3.014221588,MLv,10,8,210.3158283,"Minahassa Peninsula, Sulawesi",BMKG
321,bmg2019cmlf,2019-02-05T06:22:19.039225Z,1.153295994,123.8857651,4.043484134,MLv,11,20,134.7247543,"Minahassa Peninsula, Sulawesi",BMKG
322,bmg2019cmar,2019-02-05T01:02:23.461673Z,-1.273561478,119.9361343,3.722939389,MLv,10,15,140.0359955,"Sulawesi, Indonesia",BMKG
323,bmg2019clzb,2019-02-05T00:13:27.039522Z,-1.25837934,120.3218155,2.939911948,MLv,10,8,110.7929916,"Sulawesi, Indonesia",BMKG
324,bmg2019clud,2019-02-04T21:43:51.176429Z,0.00154866802,121.6856232,2.800067052,MLv,146,8,109.0126801,"Minahassa Peninsula, Sulawesi",BMKG
325,bmg2019clsm,2019-02-04T20:54:39.738214Z,1.811075211,122.1209183,3.96735387,MLv,28,15,191.731636,"Minahassa Peninsula, Sulawesi",BMKG
326,bmg2019clpo,2019-02-04T19:25:44.498901Z,-2.944274664,119.4953766,3.021414963,MLv,10,12,143.2274256,"Sulawesi, Indonesia",BMKG
327,bmg2019cljq,2019-02-04T16:26:15.249438Z,0.1357122213,122.4211578,2.947864918,MLv,154,11,116.5287323,"Minahassa Peninsula, Sulawesi",BMKG
328,bmg2019clfk,2019-02-04T14:17:30.386428Z,-1.215285897,120.369606,3.512233958,MLv,10,17,87.40386963,"Sulawesi, Indonesia",BMKG
329,bmg2019clel,2019-02-04T13:48:46.928517Z,-0.04666287825,121.9859543,2.507000161,MLv,237,9,121.269186,"Minahassa Peninsula, Sulawesi",BMKG
